,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
609,609,-0.1695,0.132,0.868,0.0,jimcramer,2019-01-30 20:36:00, The charts of Carvana do not present a compelling case to go long ,,2,11,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [1, 13]}]"
610,610,-0.3089,0.111,0.889,0.0,jimcramer,2019-01-30 20:36:51,RT political influence or not it is comforting to know that the Fed is paying attention to all markets ,"@jimcramer @jimcramer political influence or not, it is comforting to know that the Fed is paying attention to all markets and acting with prudence. What is meant to be will be. Raising rates faster than expected is not necessary when the landscape has changed. Well done #Powell",2,0,"[{""screen_name"": ""flyAmirates"", ""name"": ""Amir P Pourdad"", ""id"": 493582560, ""id_str"": ""493582560"", ""indices"": [3, 15]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [17, 27]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [28, 38]}]"
611,611,0.6124,0.0,0.75,0.25,jimcramer,2019-01-30 20:49:31,RT Can Facebook revive its growth story has the FB earnings analysis and commentary you need LIVE ,Can Facebook revive its growth story? @EricJhonsa has the $FB earnings analysis and commentary you need LIVE: https://t.co/CYCYSuwPAr,10,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [53, 64]}]"
612,612,0.0,0.0,1.0,0.0,jimcramer,2019-01-30 20:54:31,RT Liveblogging FBs earnings ,Live-blogging $FB's earnings. https://t.co/lroPNEOJY5,4,0,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [3, 14]}]"
613,613,0.4019,0.0,0.828,0.172,jimcramer,2019-01-30 20:54:59,i am in favor of prudence and patience a la 2007 when i wanted that last time,,5,74,[]
614,614,0.8757,0.049,0.5760000000000001,0.374,jimcramer,2019-01-30 20:56:40,i did my best here So glad he showed humility Powells a good man for listening and not feeling it was personal,,7,140,[]
615,615,-0.6042,0.18600000000000003,0.8140000000000001,0.0,jimcramer,2019-01-30 20:58:33,i so feared that this would be 2007 all over again with the fed Powell listened and didnt want to be the story he didnt want history to repeat itself,,34,468,[]
616,616,0.2382,0.0,0.86,0.14,jimcramer,2019-01-30 21:01:20,Thanks fed but it was really that quarter that got me rolling XLNX ,,3,34,[]
617,617,0.6705,0.0,0.621,0.379,jimcramer,2019-01-30 22:04:01,Strong OnBalanceVolume lines point the way higher for 3M shares writes ,,4,8,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [74, 86]}]"
618,618,-0.8625,0.632,0.368,0.0,jimcramer,2019-01-30 22:31:04,FBback from the dead NOW never dead,,17,114,[]
619,619,0.4404,0.0,0.508,0.49200000000000005,jimcramer,2019-01-30 22:34:40,good thoughts re Powell ,,4,18,[]
620,620,0.0,0.0,1.0,0.0,jimcramer,2019-01-30 22:35:01,Big Cramersclub name ,,6,29,[]
621,621,-0.5096,0.14800000000000002,0.852,0.0,jimcramer,2019-01-30 22:39:11,Not great guys still tempted to sell someissuing bulletins soon and then we will huddle in the am on it ,,2,13,[]
622,622,0.128,0.20800000000000002,0.519,0.273,jimcramer,2019-01-30 22:42:56,We miss you Rehab going well ,,4,18,"[{""screen_name"": ""bbrooks_79"", ""name"": ""Brandon Brooks"", ""id"": 591362643, ""id_str"": ""591362643"", ""indices"": [12, 23]}]"
623,623,0.659,0.0,0.7879999999999999,0.212,jimcramer,2019-01-30 22:45:14,Well get you on the Floor of the Exchange again and talk stocks and the biz So glad your spirits are up ,,2,23,[]
624,624,0.0,0.0,1.0,0.0,jimcramer,2019-01-30 22:54:21,on it ,,2,16,[]
625,625,0.0,0.0,1.0,0.0,jimcramer,2019-01-30 23:44:38,Tesla Earnings This Is a Hypergrowth Company Via Anton Wahlman ,,8,27,[]
626,626,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 00:05:00,Space Force fosters skyhigh longterm outlook for StockoftheDay Boeing via ,,11,42,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [77, 91]}]"
627,627,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 01:03:01,Chart of the Day Big Backlog Bolsters Boeings Bullish Outlook via ,,8,24,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [68, 82]}]"
628,628,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 02:04:00,RT What company Is the Tom Brady of Wall Street ,What company Is the Tom Brady of Wall Street? https://t.co/QwedMG0YFb,15,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}]"
629,629,-0.3412,0.28600000000000003,0.7140000000000001,0.0,jimcramer,2019-01-31 02:45:00, Boeing shows bigger planes arent always better ,,5,29,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [1, 15]}]"
630,630,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 03:07:01,Long Lyft short Uber IPO expert tells ,,18,72,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [42, 56]}]"
631,631,0.8957,0.0,0.696,0.304,jimcramer,2019-01-31 03:29:28,Facebook was a legitimately strong quarter that will cause analysts who downgraded it here to try to figure out a way they can get back in Good luck Cheapest growth story there is,,43,358,[]
632,632,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 04:02:00,Boeings Big Surge Sets The Stage For Honeywell Earnings on Friday via ,,4,30,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [71, 85]}]"
633,633,-0.4939,0.225,0.775,0.0,jimcramer,2019-01-31 08:47:18,Right about now is when you realize how hateful earnings season is,,10,126,[]
634,634,0.0772,0.106,0.773,0.121,jimcramer,2019-01-31 10:17:31, gold is really breaking out here next stop 1400 I like GOLD the stock as a way to be in,,3,7,"[{""screen_name"": ""TheDomino"", ""name"": ""Dominic Chu"", ""id"": 37718217, ""id_str"": ""37718217"", ""indices"": [0, 10]}]"
635,635,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 13:52:14,The human response factor Fed moves China talks MSFT results ,,4,11,"[{""screen_name"": ""Sarge986"", ""name"": ""Stephen Guilfoyle"", ""id"": 378334234, ""id_str"": ""378334234"", ""indices"": [66, 75]}]"
636,636,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 14:00:48,patience,,19,133,[]
637,637,0.6249,0.0,0.779,0.221,jimcramer,2019-01-31 14:00:54,RT Patience is a virtue Fed Chief Jay Powell decided to embrace patience and the stock market roared All day long ,Patience is a virtue. Fed Chief Jay Powell decided to embrace patience and the stock market roared. All day long @jimcramer had to listen to critics opine that Powell is going against his doctrine or caving. https://t.co/Xq1uixQGco,8,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [128, 138]}]"
638,638,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 14:08:19,INTEL,,2,45,[]
639,639,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 14:08:38,Trying to get clip on Swan,,1,14,[]
640,640,-0.0772,0.565,0.435,0.0,jimcramer,2019-01-31 14:11:58,Tusa Sorry,,2,14,[]
641,641,0.3612,0.0,0.902,0.098,jimcramer,2019-01-31 14:45:35,We are hitting every company thats big we are getting our job done and doing our assignments just like Coach B says you must do,,4,31,[]
642,642,0.7269,0.0,0.596,0.40399999999999997,jimcramer,2019-01-31 14:45:44,RT The earnings Super Bowl continues shares his game plan on ,The earnings Super Bowl continues. @JimCramer shares his game plan on @RealMoney: https://t.co/ZQV2h9XULL https://t.co/vvd1nWaXJk,2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [50, 60]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [85, 95]}]"
643,643,0.4019,0.0,0.27,0.73,jimcramer,2019-01-31 14:45:52,RT help,@outbound_vegas @jimcramer @DavidFabersHair help,1,0,"[{""screen_name"": ""carlquintanilla"", ""name"": ""Carl Quintanilla"", ""id"": 114782468, ""id_str"": ""114782468"", ""indices"": [3, 19]}, {""screen_name"": ""outbound_vegas"", ""name"": ""Richard Benoit"", ""id"": 80753357, ""id_str"": ""80753357"", ""indices"": [21, 36]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [37, 47]}, {""screen_name"": ""DavidFabersHair"", ""name"": ""David \u201cFinTech / Trade Deal\u201d Faber's Hair"", ""id"": 789970297, ""id_str"": ""789970297"", ""indices"": [48, 64]}]"
644,644,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 14:46:04,RT We have a big show for you today ,We have a big show for you today! @carlquintanilla @jimcramer @davidfaber @SquawkStreet @CNBC https://t.co/pz2UQjwhxU,3,0,"[{""screen_name"": ""bgomezreports"", ""name"": ""Brandon Gomez"", ""id"": 29109759, ""id_str"": ""29109759"", ""indices"": [3, 17]}, {""screen_name"": ""carlquintanilla"", ""name"": ""Carl Quintanilla"", ""id"": 114782468, ""id_str"": ""114782468"", ""indices"": [54, 70]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [71, 81]}, {""screen_name"": ""davidfaber"", ""name"": ""David Faber"", ""id"": 140912249, ""id_str"": ""140912249"", ""indices"": [82, 93]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [94, 107]}, {""screen_name"": ""CNBC"", ""name"": ""CNBC"", ""id"": 20402945, ""id_str"": ""20402945"", ""indices"": [108, 113]}]"
645,645,-0.4215,0.318,0.682,0.0,jimcramer,2019-01-31 14:46:14,RT I regret that I am just learning of t ,@buscema50 @SquawkStreet @CNBC @carlquintanilla @SaraEisen @davidfaber @jimcramer I regret that I am just learning of this phrase. Plan to use it often going forward...mostly directed at my pal @jimcramer.,2,0,"[{""screen_name"": ""ShannanSiemens"", ""name"": ""Shannan Siemens"", ""id"": 163566509, ""id_str"": ""163566509"", ""indices"": [3, 18]}, {""screen_name"": ""buscema50"", ""name"": ""Ann Marie Buscema"", ""id"": 704335131063017472, ""id_str"": ""704335131063017472"", ""indices"": [20, 30]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [31, 44]}, {""screen_name"": ""CNBC"", ""name"": ""CNBC"", ""id"": 20402945, ""id_str"": ""20402945"", ""indices"": [45, 50]}, {""screen_name"": ""carlquintanilla"", ""name"": ""Carl Quintanilla"", ""id"": 114782468, ""id_str"": ""114782468"", ""indices"": [51, 67]}, {""screen_name"": ""SaraEisen"", ""name"": ""Sara Eisen"", ""id"": 39879120, ""id_str"": ""39879120"", ""indices"": [68, 78]}, {""screen_name"": ""davidfaber"", ""name"": ""David Faber"", ""id"": 140912249, ""id_str"": ""140912249"", ""indices"": [79, 90]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [91, 101]}]"
646,646,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 14:46:30,RT Now FB deserves to be the star of the day The advertisers are the story here They have 2B ,Now @SquawkStreet @jimcramer: $FB deserves to be the star of the day. The advertisers are the story here. They have 2B people on this thing a day! https://t.co/khADWRHIQu,3,0,"[{""screen_name"": ""ShannanSiemens"", ""name"": ""Shannan Siemens"", ""id"": 163566509, ""id_str"": ""163566509"", ""indices"": [3, 18]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [24, 37]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [38, 48]}]"
647,647,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 14:59:32,RT Catch and LIVE at 10 ET ,Catch @JimCramer and @KatherineRooss LIVE at 10 ET: https://t.co/XDUtX9dMnx,5,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [21, 31]}]"
648,648,0.765,0.085,0.528,0.387,jimcramer,2019-01-31 15:10:56, I want to thank my friend for helping me on MDLZ v HSYyou could argue i appropriated itand i would admit that to Sarahs Mom,,0,5,"[{""screen_name"": ""SaraEisen"", ""name"": ""Sara Eisen"", ""id"": 39879120, ""id_str"": ""39879120"", ""indices"": [0, 10]}, {""screen_name"": ""SaraEisen"", ""name"": ""Sara Eisen"", ""id"": 39879120, ""id_str"": ""39879120"", ""indices"": [37, 47]}]"
649,649,-0.8576,0.47100000000000003,0.40700000000000003,0.122,jimcramer,2019-01-31 15:22:09,I remain hopeful for the spin I am disappointed by the q Very disappointing My bad I own the mistake ,,2,18,[]
650,650,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 15:36:50,DBPthat means Decked by PowellDWDP was DBPd,,3,10,[]
651,651,-0.5106,0.32,0.68,0.0,jimcramer,2019-01-31 15:37:14,Ugly Duckling named ceo of Intel Now SWAN,,3,36,[]
652,652,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 16:47:18,StockoftheDay Facebooks Keys to Flying Higher in 2019 via ,,7,8,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [60, 74]}]"
653,653,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 17:10:04,Dominos Pizza is set to deliver new price highs ,,7,21,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [50, 62]}]"
654,654,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 18:38:54,RT FANG isnt out of the woods just yet Action Alerts Plus research analyst breaks down what to watch when AMZN repo ,FANG isn't out of the woods just yet. Action Alerts Plus research analyst @ZevFima breaks down what to watch when $AMZN reports after the bell. See more from @JimCramer's AAP team here: https://t.co/8tdvoGfJRD https://t.co/gAPMgDPd7a,9,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""ZevFima"", ""name"": ""Zev Fima"", ""id"": 4330115835, ""id_str"": ""4330115835"", ""indices"": [89, 97]}]"
655,655,0.6757,0.0,0.35100000000000003,0.649,jimcramer,2019-01-31 18:47:47,Tesla play attenuated but easy ,,8,7,[]
656,656,0.34,0.0,0.8759999999999999,0.124,jimcramer,2019-01-31 18:48:05,RT Following s conversation with the CEO of WFC Cramers giving the floor to talk big banks and mo ,"Following @JimCramer's conversation with the CEO of $WFC, Cramer's giving @SenWarren the floor to talk big banks and more tonight - You don't want to miss this https://t.co/PyZ8YXWGWN",25,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [30, 40]}, {""screen_name"": ""SenWarren"", ""name"": ""Elizabeth Warren"", ""id"": 970207298, ""id_str"": ""970207298"", ""indices"": [94, 104]}]"
657,657,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 18:48:26,RT The only thing Powell caved to is reality says ,"""The only thing Powell caved to is reality,"" says @JimCramer https://t.co/wWJGBTgsaG",14,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [70, 80]}]"
658,658,0.4173,0.0,0.8440000000000001,0.156,jimcramer,2019-01-31 19:38:00,RT Will Facebooks future have more to like Check out the latest on s StockoftheDay FB here ,Will Facebook's future have more to like? Check out the latest on @RealMoney's #StockoftheDay $FB here: https://t.co/0Uk28QxnwT https://t.co/HyKdxJyvTp,4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [81, 91]}]"
659,659,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 19:57:28,RT The Cloud Kings and Princes are royalty to when It comes to performance ,The Cloud Kings and Princes are royalty to @jimcramer when It comes to performance. https://t.co/YLZ3sV3QZK,6,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [58, 68]}]"
660,660,0.1779,0.0,0.825,0.175,jimcramer,2019-01-31 20:11:01,Amazon reports after the bell 5 key things is watching ,,11,27,"[{""screen_name"": ""AnnieGaus"", ""name"": ""Annie Gaus"", ""id"": 28586924, ""id_str"": ""28586924"", ""indices"": [44, 54]}]"
661,661,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 20:36:00,ServiceNow needs to rest a bit before trading still higher ,,3,16,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [60, 72]}]"
662,662,0.1779,0.0,0.9179999999999999,0.08199999999999999,jimcramer,2019-01-31 20:55:00,RT Time to put Amazon in your shopping cart has the AMZN earnings analysis and commentary you need LIVE https ,Time to put Amazon in your shopping cart? @EricJhonsa has the $AMZN earnings analysis and commentary you need LIVE: https://t.co/FP1ZwfZT4M,11,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [57, 68]}]"
663,663,0.0,0.0,1.0,0.0,jimcramer,2019-01-31 21:30:08,Could CashRich Facebook Be Considering Acquisition Targets Via ,,8,14,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [65, 79]}]"
